CUST_ID,HOTEL_ID,BOOKING_ID,SERVICE_ID,TXN_DATE,BOOK_DATE,CHECK_IN_DATE,CHECK_OUT_DATE,CHECK_IN_DAY,CHECK_OUT_DAY,QUANTITY,PAYMENT,CORPORATE_FLAG,DESCRIPTION,COST_TO_HOTEL,AGE,SURVEY_DATE,ANNUAL_INCOME,RESIDENTIAL_STATE,STATE,CITY,NO_OF_ROOMS,STANDARD_ROOM,DELUXE_ROOM,FAMILY_ROOM,CLUB_SUITE,COST_TOTAL,PROFIT,PROFIT_MARGIN,LEAD_TIME,DUMMY
C_8149,31,B2105,ROOM2,25/08/2018,3/08/2018,17/08/2018,25/08/2018,6,7,8,2080,N,Deluxe room per night,120,27,17/08/2018,55000,NSW,QLD,Gold Coast,110,30,30,40,10,960,1120,0.54,14,1
C_8149,31,B2105,FD4,25/08/2018,3/08/2018,#N/A,#N/A,#N/A,#N/A,5,125,N,Bar and beverage package,10,27,17/08/2018,55000,NSW,QLD,Gold Coast,110,30,30,40,10,50,75,0.60,#N/A,1
C_8149,31,B2105,FD2,25/08/2018,3/08/2018,#N/A,#N/A,#N/A,#N/A,3,75,N,Breakfast,15,27,17/08/2018,55000,NSW,QLD,Gold Coast,110,30,30,40,10,45,30,0.40,#N/A,1
C_8149,31,B2105,SPA3,25/08/2018,3/08/2018,#N/A,#N/A,#N/A,#N/A,3,1200,N,All Day Spa Service,170,27,17/08/2018,55000,NSW,QLD,Gold Coast,110,30,30,40,10,510,690,0.58,#N/A,1
C_8158,31,B1641,ROOM2,27/11/2018,6/11/2018,20/11/2018,27/11/2018,3,3,7,1820,N,Deluxe room per night,120,19,20/11/2018,2000,NT,QLD,Gold Coast,110,30,30,40,10,840,980,0.54,14,1
C_8158,31,B1641,FD3,27/11/2018,6/11/2018,#N/A,#N/A,#N/A,#N/A,2,90,N,Dinner,25,19,20/11/2018,2000,NT,QLD,Gold Coast,110,30,30,40,10,50,40,0.44,#N/A,1
C_8165,21,B1872,ROOM1,1/10/2018,12/09/2018,26/09/2018,1/10/2018,4,2,5,800,N,Standard room per night,80,54,26/09/2018,168000,NT,VIC,Melbourne City,65,40,15,5,5,400,400,0.50,14,1
C_8165,31,B1872,FD4,1/10/2018,12/09/2018,#N/A,#N/A,#N/A,#N/A,1,25,N,Bar and beverage package,10,54,26/09/2018,168000,NT,QLD,Gold Coast,110,30,30,40,10,10,15,0.60,#N/A,1
C_8172,31,B1576,ROOM4,23/04/2019,29/03/2019,12/04/2019,23/04/2019,6,3,11,6600,N,Family room per night,250,48,12/04/2019,200000,NSW,QLD,Gold Coast,110,30,30,40,10,2750,3850,0.58,14,1
C_8172,31,B1576,FD4,23/04/2019,29/03/2019,#N/A,#N/A,#N/A,#N/A,5,125,N,Bar and beverage package,10,48,12/04/2019,200000,NSW,QLD,Gold Coast,110,30,30,40,10,50,75,0.60,#N/A,1
C_8172,31,B1576,FD3,23/04/2019,29/03/2019,#N/A,#N/A,#N/A,#N/A,1,45,N,Dinner,25,48,12/04/2019,200000,NSW,QLD,Gold Coast,110,30,30,40,10,25,20,0.44,#N/A,1
C_8172,31,B1576,FD2,23/04/2019,29/03/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Breakfast,15,48,12/04/2019,200000,NSW,QLD,Gold Coast,110,30,30,40,10,60,40,0.40,#N/A,1
C_8172,31,B1576,SPA3,23/04/2019,29/03/2019,#N/A,#N/A,#N/A,#N/A,2,800,N,All Day Spa Service,170,48,12/04/2019,200000,NSW,QLD,Gold Coast,110,30,30,40,10,340,460,0.58,#N/A,1
C_8184,31,B1558,ROOM4,28/01/2019,1/01/2019,15/01/2019,28/01/2019,3,2,13,7800,N,Family room per night,250,34,15/01/2019,60000,VIC,QLD,Gold Coast,110,30,30,40,10,3250,4550,0.58,14,1
C_8184,31,B1558,FD2,28/01/2019,1/01/2019,#N/A,#N/A,#N/A,#N/A,2,50,N,Breakfast,15,34,15/01/2019,60000,VIC,QLD,Gold Coast,110,30,30,40,10,30,20,0.40,#N/A,1
C_8184,31,B1558,FD3,28/01/2019,1/01/2019,#N/A,#N/A,#N/A,#N/A,2,90,N,Dinner,25,34,15/01/2019,60000,VIC,QLD,Gold Coast,110,30,30,40,10,50,40,0.44,#N/A,1
C_8184,31,B1558,FD4,28/01/2019,1/01/2019,#N/A,#N/A,#N/A,#N/A,10,250,N,Bar and beverage package,10,34,15/01/2019,60000,VIC,QLD,Gold Coast,110,30,30,40,10,100,150,0.60,#N/A,1
C_8200,31,B1556,ROOM4,9/01/2019,18/12/2018,1/01/2019,9/01/2019,3,4,8,4800,N,Family room per night,250,44,1/01/2019,152000,ACT,QLD,Gold Coast,110,30,30,40,10,2000,2800,0.58,14,1
C_8200,31,B1556,FD3,9/01/2019,18/12/2018,#N/A,#N/A,#N/A,#N/A,8,360,N,Dinner,25,44,1/01/2019,152000,ACT,QLD,Gold Coast,110,30,30,40,10,200,160,0.44,#N/A,1
C_8200,31,B1556,FD2,9/01/2019,18/12/2018,#N/A,#N/A,#N/A,#N/A,6,150,N,Breakfast,15,44,1/01/2019,152000,ACT,QLD,Gold Coast,110,30,30,40,10,90,60,0.40,#N/A,1
C_8215,11,B1931,ROOM1,30/01/2019,2/01/2019,16/01/2019,30/01/2019,4,4,14,2240,N,Standard room per night,80,54,16/01/2019,209000,SA,NSW,Sydney City,84,64,10,5,5,1120,1120,0.50,14,1
C_8215,31,B1931,SPA1,30/01/2019,2/01/2019,#N/A,#N/A,#N/A,#N/A,1,60,N,Deluxe Spa Service,30,54,16/01/2019,209000,SA,QLD,Gold Coast,110,30,30,40,10,30,30,0.50,#N/A,1
C_8215,31,B1931,FD4,30/01/2019,2/01/2019,#N/A,#N/A,#N/A,#N/A,2,50,N,Bar and beverage package,10,54,16/01/2019,209000,SA,QLD,Gold Coast,110,30,30,40,10,20,30,0.60,#N/A,1
C_8217,21,B1912,ROOM2,13/07/2019,14/06/2019,28/06/2019,13/07/2019,6,7,15,3900,N,Deluxe room per night,120,54,28/06/2019,128000,TAS,VIC,Melbourne City,65,40,15,5,5,1800,2100,0.54,14,1
C_8217,31,B1912,FD4,13/07/2019,14/06/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Bar and beverage package,10,54,28/06/2019,128000,TAS,QLD,Gold Coast,110,30,30,40,10,40,60,0.60,#N/A,1
C_8217,31,B1912,SPA1,13/07/2019,14/06/2019,#N/A,#N/A,#N/A,#N/A,1,60,N,Deluxe Spa Service,30,54,28/06/2019,128000,TAS,QLD,Gold Coast,110,30,30,40,10,30,30,0.50,#N/A,1
C_8222,11,B2134,ROOM2,19/02/2019,18/01/2019,1/02/2019,19/02/2019,6,3,18,4680,N,Deluxe room per night,120,39,1/02/2019,60000,QLD,NSW,Sydney City,84,64,10,5,5,2160,2520,0.54,14,1
C_8222,11,B2135,ROOM3,4/07/2019,30/05/2019,13/06/2019,4/07/2019,5,5,21,10500,N,Club suite per night,200,39,1/02/2019,60000,QLD,NSW,Sydney City,84,64,10,5,5,4200,6300,0.60,14,1
C_8222,31,B2135,SPA3,4/07/2019,30/05/2019,#N/A,#N/A,#N/A,#N/A,1,400,N,All Day Spa Service,170,39,1/02/2019,60000,QLD,QLD,Gold Coast,110,30,30,40,10,170,230,0.58,#N/A,1
C_8222,31,B2135,FD2,4/07/2019,30/05/2019,#N/A,#N/A,#N/A,#N/A,1,25,N,Breakfast,15,39,1/02/2019,60000,QLD,QLD,Gold Coast,110,30,30,40,10,15,10,0.40,#N/A,1
C_8222,31,B2135,FD4,4/07/2019,30/05/2019,#N/A,#N/A,#N/A,#N/A,21,525,N,Bar and beverage package,10,39,1/02/2019,60000,QLD,QLD,Gold Coast,110,30,30,40,10,210,315,0.60,#N/A,1
C_8222,31,B2134,FD4,19/02/2019,18/01/2019,#N/A,#N/A,#N/A,#N/A,16,400,N,Bar and beverage package,10,39,1/02/2019,60000,QLD,QLD,Gold Coast,110,30,30,40,10,160,240,0.60,#N/A,1
C_8226,21,B2254,ROOM1,17/11/2018,27/10/2018,10/11/2018,17/11/2018,7,7,7,1120,N,Standard room per night,80,59,10/11/2018,89000,VIC,VIC,Melbourne City,65,40,15,5,5,560,560,0.50,14,1
C_8226,11,B2255,ROOM1,7/01/2019,15/12/2018,29/12/2018,7/01/2019,7,2,9,1440,N,Standard room per night,80,59,10/11/2018,89000,VIC,NSW,Sydney City,84,64,10,5,5,720,720,0.50,14,1
C_8226,31,B2256,ROOM2,17/03/2019,22/02/2019,8/03/2019,17/03/2019,6,1,9,2340,N,Deluxe room per night,120,59,10/11/2018,89000,VIC,QLD,Gold Coast,110,30,30,40,10,1080,1260,0.54,14,1
C_8226,31,B2255,FD2,7/01/2019,15/12/2018,#N/A,#N/A,#N/A,#N/A,1,25,N,Breakfast,15,59,10/11/2018,89000,VIC,QLD,Gold Coast,110,30,30,40,10,15,10,0.40,#N/A,1
C_8226,31,B2256,FD2,17/03/2019,22/02/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Breakfast,15,59,10/11/2018,89000,VIC,QLD,Gold Coast,110,30,30,40,10,60,40,0.40,#N/A,1
C_8226,31,B2255,FD4,7/01/2019,15/12/2018,#N/A,#N/A,#N/A,#N/A,7,175,N,Bar and beverage package,10,59,10/11/2018,89000,VIC,QLD,Gold Coast,110,30,30,40,10,70,105,0.60,#N/A,1
C_8226,31,B2255,FD3,7/01/2019,15/12/2018,#N/A,#N/A,#N/A,#N/A,1,45,N,Dinner,25,59,10/11/2018,89000,VIC,QLD,Gold Coast,110,30,30,40,10,25,20,0.44,#N/A,1
C_8232,11,B1954,ROOM4,29/07/2018,25/06/2018,9/07/2018,29/07/2018,2,1,20,14000,N,Family room per night,250,26,9/07/2018,82000,TAS,NSW,Sydney City,84,64,10,5,5,5000,9000,0.64,14,1
C_8232,31,B1954,FD2,29/07/2018,25/06/2018,#N/A,#N/A,#N/A,#N/A,15,375,N,Breakfast,15,26,9/07/2018,82000,TAS,QLD,Gold Coast,110,30,30,40,10,225,150,0.40,#N/A,1
C_8232,31,B1954,SPA3,29/07/2018,25/06/2018,#N/A,#N/A,#N/A,#N/A,3,1200,N,All Day Spa Service,170,26,9/07/2018,82000,TAS,QLD,Gold Coast,110,30,30,40,10,510,690,0.58,#N/A,1
C_8239,31,B1536,ROOM4,24/01/2019,3/01/2019,17/01/2019,24/01/2019,5,5,7,4200,N,Family room per night,250,35,17/01/2019,71000,TAS,QLD,Gold Coast,110,30,30,40,10,1750,2450,0.58,14,1
C_8239,31,B1536,FD2,24/01/2019,3/01/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Breakfast,15,35,17/01/2019,71000,TAS,QLD,Gold Coast,110,30,30,40,10,60,40,0.40,#N/A,1
C_8239,31,B1536,FD3,24/01/2019,3/01/2019,#N/A,#N/A,#N/A,#N/A,6,270,N,Dinner,25,35,17/01/2019,71000,TAS,QLD,Gold Coast,110,30,30,40,10,150,120,0.44,#N/A,1
C_8239,31,B1536,FD4,24/01/2019,3/01/2019,#N/A,#N/A,#N/A,#N/A,3,75,N,Bar and beverage package,10,35,17/01/2019,71000,TAS,QLD,Gold Coast,110,30,30,40,10,30,45,0.60,#N/A,1
C_8241,21,B2278,ROOM1,6/06/2019,4/05/2019,18/05/2019,6/06/2019,7,5,19,3040,N,Standard room per night,80,45,18/05/2019,117000,SA,VIC,Melbourne City,65,40,15,5,5,1520,1520,0.50,14,1
C_8241,31,B2278,FD2,6/06/2019,4/05/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Breakfast,15,45,18/05/2019,117000,SA,QLD,Gold Coast,110,30,30,40,10,60,40,0.40,#N/A,1
C_8252,21,B2312,ROOM1,9/11/2018,5/10/2018,19/10/2018,9/11/2018,6,6,21,3360,N,Standard room per night,80,18,19/10/2018,34000,SA,VIC,Melbourne City,65,40,15,5,5,1680,1680,0.50,14,1
C_8252,31,B2313,ROOM4,15/01/2019,21/12/2018,4/01/2019,15/01/2019,6,3,11,7700,N,Family room per night,250,18,19/10/2018,34000,SA,QLD,Gold Coast,110,30,30,40,10,2750,4950,0.64,14,1
C_8252,21,B2314,ROOM1,19/02/2019,22/01/2019,5/02/2019,19/02/2019,3,3,14,2240,N,Standard room per night,80,18,19/10/2018,34000,SA,VIC,Melbourne City,65,40,15,5,5,1120,1120,0.50,14,1
C_8252,31,B2312,FD3,9/11/2018,5/10/2018,#N/A,#N/A,#N/A,#N/A,1,45,N,Dinner,25,18,19/10/2018,34000,SA,QLD,Gold Coast,110,30,30,40,10,25,20,0.44,#N/A,1
C_8252,31,B2314,FD4,19/02/2019,22/01/2019,#N/A,#N/A,#N/A,#N/A,9,225,N,Bar and beverage package,10,18,19/10/2018,34000,SA,QLD,Gold Coast,110,30,30,40,10,90,135,0.60,#N/A,1
C_8252,31,B2312,FD4,9/11/2018,5/10/2018,#N/A,#N/A,#N/A,#N/A,18,450,N,Bar and beverage package,10,18,19/10/2018,34000,SA,QLD,Gold Coast,110,30,30,40,10,180,270,0.60,#N/A,1
C_8252,31,B2314,FD3,19/02/2019,22/01/2019,#N/A,#N/A,#N/A,#N/A,6,270,N,Dinner,25,18,19/10/2018,34000,SA,QLD,Gold Coast,110,30,30,40,10,150,120,0.44,#N/A,1
C_8252,31,B2312,SPA3,9/11/2018,5/10/2018,#N/A,#N/A,#N/A,#N/A,1,400,N,All Day Spa Service,170,18,19/10/2018,34000,SA,QLD,Gold Coast,110,30,30,40,10,170,230,0.58,#N/A,1
C_8265,21,B1812,ROOM2,12/06/2019,19/05/2019,2/06/2019,12/06/2019,1,4,10,2600,N,Deluxe room per night,120,18,2/06/2019,76000,VIC,VIC,Melbourne City,65,40,15,5,5,1200,1400,0.54,14,1
C_8265,31,B1812,FD4,12/06/2019,19/05/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Bar and beverage package,10,18,2/06/2019,76000,VIC,QLD,Gold Coast,110,30,30,40,10,40,60,0.60,#N/A,1
C_8274,31,B1563,ROOM4,3/02/2019,6/01/2019,20/01/2019,3/02/2019,1,1,14,8400,N,Family room per night,250,42,20/01/2019,88000,TAS,QLD,Gold Coast,110,30,30,40,10,3500,4900,0.58,14,1
C_8274,31,B1563,FD4,3/02/2019,6/01/2019,#N/A,#N/A,#N/A,#N/A,4,100,N,Bar and beverage package,10,42,20/01/2019,88000,TAS,QLD,Gold Coast,110,30,30,40,10,40,60,0.60,#N/A,1
C_8274,31,B1563,FD2,3/02/2019,6/01/2019,#N/A,#N/A,#N/A,#N/A,9,225,N,Breakfast,15,42,20/01/2019,88000,TAS,QLD,Gold Coast,110,30,30,40,10,135,90,0.40,#N/A,1
C_8280,31,B1745,ROOM3,7/01/2019,19/12/2018,2/01/2019,7/01/2019,4,2,5,2500,N,Club suite per night,200,38,2/01/2019,118000,TAS,QLD,Gold Coast,110,30,30,40,10,1000,1500,0.60,14,1
C_8280,31,B1746,ROOM3,22/05/2019,22/04/2019,6/05/2019,22/05/2019,2,4,16,8000,N,Club suite per night,200,38,2/01/2019,118000,TAS,QLD,Gold Coast,110,30,30,40,10,3200,4800,0.60,14,1
C_8280,31,B1746,SPA3,22/05/2019,22/04/2019,#N/A,#N/A,#N/A,#N/A,2,800,N,All Day Spa Service,170,38,2/01/2019,118000,TAS,QLD,Gold Coast,110,30,30,40,10,340,460,0.58,#N/A,1
C_8280,31,B1745,FD2,7/01/2019,19/12/2018,#N/A,#N/A,#N/A,#N/A,1,25,N,Breakfast,15,38,2/01/2019,118000,TAS,QLD,Gold Coast,110,30,30,40,10,15,10,0.40,#N/A,1
C_8280,31,B1746,FD4,22/05/2019,22/04/2019,#N/A,#N/A,#N/A,#N/A,15,375,N,Bar and beverage package,10,38,2/01/2019,118000,TAS,QLD,Gold Coast,110,30,30,40,10,150,225,0.60,#N/A,1
C_8323,31,B2309,ROOM1,16/11/2018,21/10/2018,4/11/2018,16/11/2018,1,6,12,1920,N,Standard room per night,80,39,4/11/2018,105000,WA,QLD,Gold Coast,110,30,30,40,10,960,960,0.50,14,1
C_8323,21,B2310,ROOM1,4/01/2019,10/12/2018,24/12/2018,4/01/2019,2,6,11,1760,Y,Standard room per night,80,39,4/11/2018,105000,WA,VIC,Melbourne City,65,40,15,5,5,880,880,0.50,14,1
C_8323,31,B2310,FD4,4/01/2019,10/12/2018,#N/A,#N/A,#N/A,#N/A,3,75,N,Bar and beverage package,10,39,4/11/2018,105000,WA,QLD,Gold Coast,110,30,30,40,10,30,45,0.60,#N/A,1
C_8323,31,B2310,FD2,4/01/2019,10/12/2018,#N/A,#N/A,#N/A,#N/A,10,250,N,Breakfast,15,39,4/11/2018,105000,WA,QLD,Gold Coast,110,30,30,40,10,150,100,0.40,#N/A,1
C_8323,31,B2309,SPA3,16/11/2018,21/10/2018,#N/A,#N/A,#N/A,#N/A,1,400,N,All Day Spa Service,170,39,4/11/2018,105000,WA,QLD,Gold Coast,110,30,30,40,10,170,230,0.58,#N/A,1
C_8327,21,B2120,ROOM1,3/08/2018,4/07/2018,18/07/2018,3/08/2018,4,6,16,2560,N,Standard room per night,80,27,18/07/2018,45000,ACT,VIC,Melbourne City,65,40,15,5,5,1280,1280,0.50,14,1
C_8327,31,B2121,ROOM1,26/01/2019,7/01/2019,21/01/2019,26/01/2019,2,7,5,800,N,Standard room per night,80,27,18/07/2018,45000,ACT,QLD,Gold Coast,110,30,30,40,10,400,400,0.50,14,1
C_8327,31,B2122,ROOM2,26/04/2019,9/04/2019,23/04/2019,26/04/2019,3,6,3,780,N,Deluxe room per night,120,27,18/07/2018,45000,ACT,QLD,Gold Coast,110,30,30,40,10,360,420,0.54,14,1
C_8327,31,B2120,FD2,3/08/2018,4/07/2018,#N/A,#N/A,#N/A,#N/A,4,100,N,Breakfast,15,27,18/07/2018,45000,ACT,QLD,Gold Coast,110,30,30,40,10,60,40,0.40,#N/A,1
C_8327,31,B2120,FD3,3/08/2018,4/07/2018,#N/A,#N/A,#N/A,#N/A,13,585,N,Dinner,25,27,18/07/2018,45000,ACT,QLD,Gold Coast,110,30,30,40,10,325,260,0.44,#N/A,1
C_8328,31,B2208,ROOM2,7/09/2018,3/08/2018,17/08/2018,7/09/2018,6,6,21,5460,N,Deluxe room per night,120,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,2520,2940,0.54,14,1
C_8328,21,B2209,ROOM2,1/12/2018,11/11/2018,25/11/2018,1/12/2018,1,7,6,1560,N,Deluxe room per night,120,60,17/08/2018,157000,QLD,VIC,Melbourne City,65,40,15,5,5,720,840,0.54,14,1
C_8328,31,B2210,ROOM1,9/05/2019,20/04/2019,4/05/2019,9/05/2019,7,5,5,800,N,Standard room per night,80,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,400,400,0.50,14,1
C_8328,31,B2211,ROOM2,17/06/2019,27/05/2019,10/06/2019,17/06/2019,2,2,7,1820,N,Deluxe room per night,120,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,840,980,0.54,14,1
C_8328,31,B2211,FD2,17/06/2019,27/05/2019,#N/A,#N/A,#N/A,#N/A,7,175,N,Breakfast,15,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,105,70,0.40,#N/A,1
C_8328,31,B2208,FD3,7/09/2018,3/08/2018,#N/A,#N/A,#N/A,#N/A,10,450,N,Dinner,25,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,250,200,0.44,#N/A,1
C_8328,31,B2208,FD4,7/09/2018,3/08/2018,#N/A,#N/A,#N/A,#N/A,19,475,N,Bar and beverage package,10,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,190,285,0.60,#N/A,1
C_8328,31,B2211,SPA1,17/06/2019,27/05/2019,#N/A,#N/A,#N/A,#N/A,2,120,N,Deluxe Spa Service,30,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,60,60,0.50,#N/A,1
C_8328,31,B2209,FD2,1/12/2018,11/11/2018,#N/A,#N/A,#N/A,#N/A,2,50,N,Breakfast,15,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,30,20,0.40,#N/A,1
C_8328,31,B2210,FD2,9/05/2019,20/04/2019,#N/A,#N/A,#N/A,#N/A,5,125,N,Breakfast,15,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,75,50,0.40,#N/A,1
C_8328,31,B2210,FD4,9/05/2019,20/04/2019,#N/A,#N/A,#N/A,#N/A,3,75,N,Bar and beverage package,10,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,30,45,0.60,#N/A,1
C_8328,31,B2208,FD2,7/09/2018,3/08/2018,#N/A,#N/A,#N/A,#N/A,14,350,N,Breakfast,15,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,210,140,0.40,#N/A,1
C_8328,31,B2211,FD4,17/06/2019,27/05/2019,#N/A,#N/A,#N/A,#N/A,6,150,N,Bar and beverage package,10,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,60,90,0.60,#N/A,1
C_8328,31,B2209,SPA1,1/12/2018,11/11/2018,#N/A,#N/A,#N/A,#N/A,3,180,N,Deluxe Spa Service,30,60,17/08/2018,157000,QLD,QLD,Gold Coast,110,30,30,40,10,90,90,0.50,#N/A,1
C_8330,21,B2053,ROOM2,20/10/2018,23/09/2018,7/10/2018,20/10/2018,1,7,13,3380,N,Deluxe room per night,120,40,7/10/2018,85000,TAS,VIC,Melbourne City,65,40,15,5,5,1560,1820,0.54,14,1
C_8330,31,B2053,SPA3,20/10/2018,23/09/2018,#N/A,#N/A,#N/A,#N/A,4,1600,N,All Day Spa Service,170,40,7/10/2018,85000,TAS,QLD,Gold Coast,110,30,30,40,10,680,920,0.58,#N/A,1
C_8330,31,B2053,FD2,20/10/2018,23/09/2018,#N/A,#N/A,#N/A,#N/A,9,225,N,Breakfast,15,40,7/10/2018,85000,TAS,QLD,Gold Coast,110,30,30,40,10,135,90,0.40,#N/A,1
C_8333,31,B1593,ROOM4,7/12/2018,3/11/2018,17/11/2018,7/12/2018,7,6,20,14000,N,Family room per night,250,18,17/11/2018,0,SA,QLD,Gold Coast,110,30,30,40,10,5000,9000,0.64,14,1
C_8333,31,B1593,FD2,7/12/2018,3/11/2018,#N/A,#N/A,#N/A,#N/A,8,200,N,Breakfast,15,18,17/11/2018,0,SA,QLD,Gold Coast,110,30,30,40,10,120,80,0.40,#N/A,1
C_8333,31,B1593,FD4,7/12/2018,3/11/2018,#N/A,#N/A,#N/A,#N/A,3,75,N,Bar and beverage package,10,18,17/11/2018,0,SA,QLD,Gold Coast,110,30,30,40,10,30,45,0.60,#N/A,1
C_8343,31,B1506,ROOM4,8/10/2018,14/09/2018,28/09/2018,8/10/2018,6,2,10,6000,N,Family room per night,250,44,28/09/2018,165000,NT,QLD,Gold Coast,110,30,30,40,10,2500,3500,0.58,14,1
C_8343,31,B1506,SPA3,8/10/2018,14/09/2018,#N/A,#N/A,#N/A,#N/A,1,400,N,All Day Spa Service,170,44,28/09/2018,165000,NT,QLD,Gold Coast,110,30,30,40,10,170,230,0.58,#N/A,1
C_8343,31,B1506,FD2,8/10/2018,14/09/2018,#N/A,#N/A,#N/A,#N/A,6,150,N,Breakfast,15,44,28/09/2018,165000,NT,QLD,Gold Coast,110,30,30,40,10,90,60,0.40,#N/A,1
C_8343,31,B1506,FD4,8/10/2018,14/09/2018,#N/A,#N/A,#N/A,#N/A,7,175,N,Bar and beverage package,10,44,28/09/2018,165000,NT,QLD,Gold Coast,110,30,30,40,10,70,105,0.60,#N/A,1
C_8362,21,B2548,ROOM1,20/05/2019,4/05/2019,18/05/2019,20/05/2019,7,2,2,320,N,Standard room per night,80,28,18/05/2019,63000,VIC,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,14,1
C_8362,31,B2548,SPA1,20/05/2019,4/05/2019,#N/A,#N/A,#N/A,#N/A,3,180,N,Deluxe Spa Service,30,28,18/05/2019,63000,VIC,QLD,Gold Coast,110,30,30,40,10,90,90,0.50,#N/A,1
C_8365,21,B2359,ROOM1,7/11/2018,11/10/2018,25/10/2018,7/11/2018,5,4,13,2080,Y,Standard room per night,80,46,25/10/2018,118000,NT,VIC,Melbourne City,65,40,15,5,5,1040,1040,0.50,14,1
C_8365,31,B2359,FD4,7/11/2018,11/10/2018,#N/A,#N/A,#N/A,#N/A,3,75,N,Bar and beverage package,10,46,25/10/2018,118000,NT,QLD,Gold Coast,110,30,30,40,10,30,45,0.60,#N/A,1
C_8365,31,B2359,FD2,7/11/2018,11/10/2018,#N/A,#N/A,#N/A,#N/A,11,275,N,Breakfast,15,46,25/10/2018,118000,NT,QLD,Gold Coast,110,30,30,40,10,165,110,0.40,#N/A,1
C_8365,31,B2359,FD3,7/11/2018,11/10/2018,#N/A,#N/A,#N/A,#N/A,7,315,N,Dinner,25,46,25/10/2018,118000,NT,QLD,Gold Coast,110,30,30,40,10,175,140,0.44,#N/A,1
C_8368,31,B1635,ROOM3,5/12/2018,10/11/2018,24/11/2018,5/12/2018,7,4,11,5500,N,Club suite per night,200,19,24/11/2018,1000,TAS,QLD,Gold Coast,110,30,30,40,10,2200,3300,0.60,14,1
C_8368,31,B1635,FD4,5/12/2018,10/11/2018,#N/A,#N/A,#N/A,#N/A,8,200,N,Bar and beverage package,10,19,24/11/2018,1000,TAS,QLD,Gold Coast,110,30,30,40,10,80,120,0.60,#N/A,1
C_8368,31,B1635,FD3,5/12/2018,10/11/2018,#N/A,#N/A,#N/A,#N/A,7,315,N,Dinner,25,19,24/11/2018,1000,TAS,QLD,Gold Coast,110,30,30,40,10,175,140,0.44,#N/A,1
C_8371,31,B2000,ROOM3,14/06/2019,30/05/2019,13/06/2019,14/06/2019,5,6,1,500,N,Club suite per night,200,43,13/06/2019,163000,QLD,QLD,Gold Coast,110,30,30,40,10,200,300,0.60,14,1
C_8371,31,B2000,FD4,14/06/2019,30/05/2019,#N/A,#N/A,#N/A,#N/A,1,25,N,Bar and beverage package,10,43,13/06/2019,163000,QLD,QLD,Gold Coast,110,30,30,40,10,10,15,0.60,#N/A,1
C_8373,31,B1796,ROOM3,16/12/2018,19/11/2018,3/12/2018,16/12/2018,2,1,13,6500,N,Club suite per night,200,32,3/12/2018,72000,WA,QLD,Gold Coast,110,30,30,40,10,2600,3900,0.60,14,1
C_8373,31,B1796,FD2,16/12/2018,19/11/2018,#N/A,#N/A,#N/A,#N/A,7,175,N,Breakfast,15,32,3/12/2018,72000,WA,QLD,Gold Coast,110,30,30,40,10,105,70,0.40,#N/A,1
C_8376,21,B0198,ROOM1,5/07/2018,26/06/2018,3/07/2018,5/07/2018,3,5,2,320,Y,Standard room per night,80,32,3/07/2018,126000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_8376,21,B0199,ROOM1,12/07/2018,3/07/2018,10/07/2018,12/07/2018,3,5,2,320,Y,Standard room per night,80,32,3/07/2018,126000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_8376,21,B0200,ROOM1,19/07/2018,10/07/2018,17/07/2018,19/07/2018,3,5,2,320,Y,Standard room per night,80,32,3/07/2018,126000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_8376,21,B0201,ROOM1,26/07/2018,17/07/2018,24/07/2018,26/07/2018,3,5,2,320,Y,Standard room per night,80,32,3/07/2018,126000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
C_8376,21,B0202,ROOM1,2/08/2018,24/07/2018,31/07/2018,2/08/2018,3,5,2,320,Y,Standard room per night,80,32,3/07/2018,126000,NSW,VIC,Melbourne City,65,40,15,5,5,160,160,0.50,7,1
